Datetime,Close,High,Low,Open,Volume,ATM_Strike,EMA_5,EMA_15,Close_fut,Open_Interest,IV_CE,IV_PE,LTP_CE,LTP_PE,OI_CE,OI_PE,Volume_CE,Volume_PE,Delta_CE,Delta_PE,Gamma,Theta_CE,Theta_PE,Vega,IV_Spread,PCR_OI,Futures_Basis,Gamma_Exposure,Avg_IV,Regime,Signal,Market_Returns,Strategy_Ret,Target,ML_Prob,ML_Signal,ML_Strategy_Returns
2025-10-27 04:35:00+00:00,25964.19921875,25967.44921875,25926.599609375,25930.25,0,25950,25941.60789456903,25913.49707499151,26016.1276171875,126372,0.1335578127515609,0.1474020902885115,100.0,110.0,32800.333333333336,17394.333333333332,6050.333333333333,6362.0,0.5397373667669294,-0.4633706436504267,0.0009780604089061,-18.574686603691088,-15.623626867190984,12.063184851113885,-0.0138442775369506,0.5303096513246816,0.0019999999999999,1274671.2386732933,0.1404799515200362,2,0,0.0013208664510315,0.0,0,0.37160638,0,0.0
2025-10-27 04:40:00+00:00,25961.849609375,25974.849609375,25955.69921875,25964.349609375,0,25950,25948.355132837693,25919.541141789443,26013.77330859375,173450,0.1601275195770135,0.1557660259943403,100.0,110.0,22456.33333333333,17126.0,3330.333333333333,4416.666666666667,0.5323744764799095,-0.4669268921467067,0.0008172157528186,-21.770758845041623,-16.628121355091164,12.082341467779036,0.0043614935826731,0.762635633600024,0.002,839795.9022939611,0.1579467727856769,2,0,-9.049419761431032e-05,-0.0,1,0.6141849,0,-0.0
2025-10-27 04:45:00+00:00,25966.5,25970.19921875,25957.25,25962.75,0,25950,25954.4034218918,25925.410999065763,26018.433,154299,0.1561446895830958,0.1437181265485449,100.0,110.0,33562.333333333336,29460.33333333333,5502.666666666667,6425.666666666667,0.5369054906750033,-0.4605161165235465,0.0008370805282287,-21.296032488740693,-15.182506584691543,12.072533774655083,0.0124265630345508,0.8777796537785412,0.002,1369863.9306187313,0.1499314080658203,2,0,0.0001791240106143,0.0,1,0.58214986,0,0.0
2025-10-27 04:50:00+00:00,25975.30078125,25976.650390625,25964.349609375,25965.75,0,26000,25961.36920834453,25931.6472218388,26027.2513828125,291119,0.152717437432687,0.1556729655700969,100.0,110.0,30521.33333333333,39091.0,7101.0,8782.0,0.5022259808557933,-0.4976795907789001,0.0008592420490136,-20.812455818838043,-16.544670116724827,12.128370639200734,-0.0029555281374099,1.2807762876239572,0.002,1553682.5869633649,0.1541952015013919,2,0,0.0003389282825949,0.0,0,0.20540813,0,0.0
2025-10-27 04:55:00+00:00,25970.25,25978.650390625,25964.900390625,25974.900390625,0,25950,25964.32947222969,25936.472569108944,26022.1905,338980,0.154618034445602,0.1438875094512606,100.0,110.0,24676.0,22413.666666666668,8241.333333333334,9129.0,0.5403658914617335,-0.4571519442944119,0.0008445093749307,-21.114978284382456,-15.205761376585585,12.06407486765948,0.0107305249943413,0.9083184740908846,0.002,1032776.200988884,0.1492527719484312,2,0,-0.0001944455347229,-0.0,0,0.5228863,0,-0.0
2025-10-27 05:00:00+00:00,25965.05078125,25971.150390625,25956.75,25969.80078125,0,25950,25964.5699085698,25940.044845626577,26016.9808828125,417470,0.1542452602105031,0.1511360826899414,100.0,110.0,21020.33333333333,35263.0,4345.0,5661.333333333333,0.53604163351837,-0.4633650474671498,0.0008476046471276,-21.06580512308696,-16.07420122120247,12.07426349405082,0.0031091775205617,1.6775661660931482,0.0019999999999999,1238689.0991683826,0.1526906714502222,2,0,-0.0002001990258083,-0.0,0,0.49441874,0,-0.0
2025-10-27 05:05:00+00:00,25957.30078125,25965.55078125,25946.75,25965.55078125,0,25950,25962.146866129868,25942.201837579505,26009.2153828125,110922,0.1499274531195696,0.1658829137004612,100.0,110.0,35475.666666666664,34836.666666666664,6790.333333333333,6045.0,0.5301101936998824,-0.4720737407990636,0.0008733563297112,-20.53499059357039,-17.840669351765698,12.085617210623209,-0.0159554605808916,0.981987653508978,0.002,1593978.6939815094,0.1579051834100154,2,0,-0.0002984781376047,-0.0,1,0.6101698,0,-0.0
2025-10-27 05:10:00+00:00,25963.5,25966.900390625,25955.94921875,25957.5,0,25950,25962.597910753248,25944.864107882066,26015.427,164987,0.1347857926482003,0.1548966156519449,100.0,110.0,28050.0,26706.33333333333,6205.333333333333,6247.0,0.5387555512668712,-0.4653884772396683,0.0009694119867822,-18.72154126591108,-16.525430591372402,12.0657998339277,-0.0201108230037446,0.9520974450386214,0.0019999999999999,1378180.1202501974,0.1448412041500726,2,0,0.0002388237052166,0.0,0,0.3997021,0,0.0
2025-10-27 05:15:00+00:00,25956.849609375,25966.44921875,25956.19921875,25963.75,0,25950,25960.68181029384,25946.36229556868,26008.76330859375,225913,0.1584381984324935,0.1467711636211815,100.0,110.0,20762.0,11785.666666666666,6446.0,5733.0,0.5285083581959772,-0.4697945700387929,0.0008267017615907,-21.559667056503383,-15.536903505972646,12.088985597392242,0.0116670348113119,0.5676556529557204,0.0019999999999999,698426.4908265867,0.1526046810268375,2,0,-0.0002561438413541,-0.0,0,0.36986828,0,-0.0
2025-10-27 05:20:00+00:00,25955.80078125,25966.0,25949.55078125,25957.5,0,25950,25959.05480061256,25947.542106278845,26007.7123828125,150166,0.1293357983046967,0.1623608558352054,100.0,110.0,31509.0,31871.0,4579.333333333333,6536.666666666667,0.5323407538994297,-0.4728450476227714,0.0010120177884483,-18.05333331568869,-17.413523885799023,12.079609597356972,-0.0330250575305087,1.0114887809832112,0.002,1664848.8607544457,0.145848327069951,2,0,-4.040660329673873e-05,-0.0,1,0.50967765,0,-0.0
2025-10-27 05:25:00+00:00,25966.44921875,25967.80078125,25952.150390625,25955.30078125,0,25950,25961.51960665837,25949.90549533773,26018.3821171875,215748,0.1575657247266033,0.1565896127290102,100.0,110.0,29162.33333333333,25031.666666666668,4536.0,5871.666666666667,0.5365972370370856,-0.4632208032666253,0.0008295921722005,-21.46718105879073,-16.732465287687827,12.073374413136392,0.000976111997593,0.8583560986203667,0.0019999999999999,1167423.465857006,0.1570776687278067,2,0,0.0004102527057339,0.0,1,0.68340355,0,0.0
2025-10-27 05:30:00+00:00,25967.69921875,25979.400390625,25960.44921875,25966.55078125,0,25950,25963.579477355583,25952.12971076427,26019.6346171875,491159,0.1591191320415286,0.1479150028117063,100.0,110.0,31658.666666666668,37179.0,6390.0,5203.333333333333,0.5373396112960172,-0.4603815055905507,0.0008213112459788,-21.655421848533432,-15.688804541745991,12.071861796157288,0.0112041292298223,1.1743703672506738,0.002,1468139.700179728,0.1535170674266174,2,0,4.8139042403194665e-05,0.0,1,0.547907,0,0.0
2025-10-27 05:35:00+00:00,25970.69921875,25976.05078125,25960.30078125,25968.900390625,0,25950,25965.95272448705,25954.450899262487,26022.6406171875,495262,0.1468049362880047,0.1555070902668748,100.0,110.0,31583.0,27400.33333333333,5396.333333333333,7556.0,0.5425331983067514,-0.459445722440872,0.000888934045839,-20.174341801464816,-16.605214844150485,12.05742650848908,-0.00870215397887,0.867565884600365,0.0019999999999999,1361703.3144121943,0.1511560132774397,2,0,0.0001155281403535,0.0,1,0.448456,0,0.0
2025-10-27 05:40:00+00:00,25976.30078125,25981.30078125,25969.75,25973.099609375,0,26000,25969.40207674137,25957.182134510927,26028.2533828125,203871,0.1411114644950154,0.1557564186934831,100.0,110.0,28291.0,28526.33333333333,3587.333333333333,6806.666666666667,0.502774760340172,-0.4968344843961303,0.0009298681822219,-19.410397031668698,-16.55913499387624,12.128732987632024,-0.0146449541984677,1.0083183108880325,0.002,1372396.300032985,0.1484339415942492,2,0,0.000215687781558,0.0,0,0.3720036,0,0.0
2025-10-27 05:45:00+00:00,25968.19921875,25980.94921875,25965.80078125,25975.650390625,0,25950,25969.001124077586,25958.55927004081,26020.1356171875,499909,0.1533444886277401,0.1432301731174901,100.0,110.0,27979.0,38436.66666666666,7367.666666666667,5884.333333333333,0.5388939529175434,-0.4588554858439114,0.0008519046283637,-20.960168376862192,-15.125232104597176,12.067573640094986,0.01011431551025,1.3737684215542605,0.002,1469275.8772764313,0.1482873308726151,2,0,-0.0003118828415263,-0.0,1,0.4641486,0,-0.0
2025-10-27 05:50:00+00:00,25980.44921875,25981.650390625,25967.099609375,25968.69921875,0,26000,25972.817155635057,25961.295513629462,26032.4101171875,178729,0.1431031846647667,0.1515240585121811,100.0,110.0,31416.666666666668,31677.0,3209.333333333333,6349.666666666667,0.5066318085383522,-0.4933545025147429,0.0009166752993386,-19.670174154372845,-16.063783953394545,12.129287208100893,-0.0084208738474143,1.0082864721485412,0.002,1502615.803311353,0.1473136215884739,2,0,0.0004717308234125,0.0,0,0.28437677,0,0.0
2025-10-27 05:55:00+00:00,25977.849609375,25986.900390625,25973.69921875,25981.849609375,0,26000,25974.49464021504,25963.364775597656,26029.80530859375,355121,0.1508240985844371,0.1609149459280075,100.0,110.0,22263.33333333333,38822.333333333336,6530.333333333333,4937.0,0.5043823663717698,-0.4954360700296862,0.0008699040547214,-20.59418490521476,-17.19065023372595,12.129017703081528,-0.0100908473435704,1.7437790088336582,0.0019999999999999,1380428.354807792,0.1558695222562223,2,0,-0.000100060216554,-0.0,0,0.37241015,0,-0.0
2025-10-27 06:00:00+00:00,25972.19921875,25979.349609375,25969.5,25978.44921875,0,25950,25973.72949972669,25964.4690809917,26024.1436171875,328963,0.1658342446608139,0.1411862554125459,100.0,110.0,15118.666666666666,23700.666666666668,6072.0,6142.333333333333,0.5396831697469461,-0.4546612763342186,0.0007874679364943,-22.467502983557488,-14.881630961948812,12.06706597927417,0.024647989248268,1.5676426492636035,0.0019999999999999,793943.6466834882,0.1535102500366799,2,0,-0.0002175080197154,-0.0,1,0.5506814,0,-0.0
2025-10-27 06:05:00+00:00,25973.05078125,25978.650390625,25969.30078125,25972.400390625,0,25950,25973.503260234465,25965.54179352399,26024.9968828125,479983,0.1408009400719845,0.1331358813793668,100.0,110.0,33108.333333333336,30407.0,7160.666666666667,6810.666666666667,0.5462328341848548,-0.4514838483078509,0.0009257922150885,-19.452697876360347,-13.913451615753266,12.04598028609142,0.0076650586926176,0.9184092625220236,0.0019999999999999,1527267.3616160431,0.1369684107256756,2,0,3.278746219481654e-05,0.0,0,0.3115867,0,0.0
2025-10-27 06:10:00+00:00,25957.25,25975.099609375,25955.150390625,25973.650390625,0,25950,25968.08550682298,25964.50531933349,26009.1645,169437,0.145697069479152,0.1535001990929839,100.0,110.0,43330.333333333336,29487.666666666668,5007.333333333333,5932.666666666667,0.5307372955217164,-0.4704682341486925,0.0008986082569688,-20.02537849099362,-16.34819824985396,12.084139248434251,-0.0078031296138318,0.6805317291197083,0.0019999999999999,1698508.9173585835,0.1495986342860679,2,0,-0.0006083529186877,-0.0,1,0.49168032,0,-0.0
2025-10-27 06:15:00+00:00,25961.69921875,25964.349609375,25946.25,25957.19921875,0,25950,25965.95674413199,25964.15455676056,26013.6226171875,323217,0.1590014093294711,0.1470128589422331,100.0,110.0,38259.333333333336,30954.33333333333,3809.6666666666665,4665.666666666667,0.5324268951072327,-0.4655157180407441,0.0008229995409389,-21.63486580901564,-15.573646752251234,12.082141974763015,0.011988550387238,0.8090661973548936,0.0019999999999999,1478851.4928765902,0.1530071341358521,2,0,0.0001714056284853,0.0,1,0.67836636,0,0.0
2025-10-27 06:20:00+00:00,25971.099609375,25972.80078125,25959.849609375,25961.150390625,0,25950,25967.67103254633,25965.02268833736,26023.04180859375,216673,0.1531361842178757,0.1514935097271118,100.0,110.0,28279.0,42717.66666666666,5855.0,8430.333333333334,0.5414102873198091,-0.4582190277006079,0.0008524231692986,-20.936968328346914,-16.12200620632144,12.06121009736884,0.0016426744907638,1.5105791105296036,0.0019999999999999,1571750.2652259772,0.1523148469724937,2,0,0.0003620868782814,0.0,1,0.55206865,0,0.0
2025-10-27 06:25:00+00:00,25994.900390625,25995.099609375,25971.30078125,25971.30078125,0,26000,25976.747485239222,25968.757401123312,26046.89019140625,415812,0.1508076117700198,0.1519126397641279,100.0,110.0,28351.666666666668,33306.0,3652.0,4669.333333333333,0.5192049340162614,-0.4808833076741591,0.0008684732866266,-20.65267965830656,-16.16018211473056,12.123644189920082,-0.001105027994108,1.1747457527482217,0.002,1391975.872740423,0.1513601257670738,2,0,0.0009164333281217,0.0,1,0.59445155,0,0.0
2025-10-27 06:30:00+00:00,25997.099609375,26001.44921875,25993.150390625,25994.94921875,0,26000,25983.53152661781,25972.30017715477,26049.09380859375,437001,0.1587935139295303,0.1530522256661118,100.0,110.0,29184.666666666668,31898.666666666668,5027.0,3594.0,0.5204166696484365,-0.4790908921753383,0.0008246024373043,-21.623467734667773,-16.30377546649898,12.12283822521962,0.0057412882634185,1.0929940379651415,0.0019999999999999,1309460.0130532326,0.155922869797821,2,0,8.46019302613854e-05,0.0,0,0.5686519,0,0.0
2025-10-27 06:35:00+00:00,25993.650390625,26004.900390625,25989.80078125,25998.0,0,26000,25986.90448128688,25974.96895383855,26045.63769140625,443510,0.1521771981458006,0.1433646655126027,100.0,110.0,21621.33333333333,34903.0,4188.333333333333,8491.333333333334,0.5180198820150831,-0.4812969225783343,0.0008608179255677,-20.814615426651294,-15.123795599029128,12.12474385714193,0.0088125326331978,1.614285273803651,0.0019999999999999,1264777.189511394,0.1477709318292016,2,0,-0.0001326770602039,-0.0,1,0.8071117,0,-0.0
2025-10-27 06:40:00+00:00,25996.25,25998.099609375,25990.94921875,25993.849609375,0,26000,25990.01965419125,25977.62908460873,26048.2425,326399,0.1357913949319572,0.1485741457056476,100.0,110.0,32252.33333333333,30884.33333333333,2518.333333333333,7965.333333333333,0.5218891987915077,-0.4794219642969885,0.0009641268135251,-18.8429751391542,-15.760563785639476,12.120065321784274,-0.0127827507736903,0.9575844641731348,0.002,1582437.3154234868,0.1421827703188024,2,0,0.0001000093998315,0.0,0,0.51215917,0,0.0
2025-10-27 06:45:00+00:00,25990.5,26001.099609375,25987.349609375,25996.849609375,0,26000,25990.17976946084,25979.23794903264,26042.481,277464,0.1473886147272041,0.1626292806252794,100.0,110.0,12017.666666666666,29573.666666666668,8595.666666666666,6266.666666666667,0.515577434756132,-0.4852039133248357,0.0008891226652033,-20.226187184533952,-17.44287983535262,12.126403835537344,-0.0152406658980752,2.460849305189582,0.0019999999999999,961123.417637246,0.1550089476762417,2,0,-0.0002211857479443,-0.0,0,0.49746105,0,-0.0
2025-10-27 06:50:00+00:00,25987.0,25991.400390625,25982.599609375,25991.05078125,0,26000,25989.119846307225,25980.208205403564,26038.974,143445,0.1398330723671363,0.1495284674794148,100.0,110.0,31763.33333333333,25645.666666666668,6969.666666666667,6511.666666666667,0.5127759956211672,-0.4876143175517117,0.0009375245987795,-19.30058933491656,-15.847070906040758,12.127799381627952,-0.0096953951122785,0.8073984678350301,0.0019999999999999,1398681.4014287042,0.1446807699232755,2,0,-0.0001346645889844,-0.0,0,0.35154742,0,-0.0
2025-10-27 06:55:00+00:00,25968.900390625,25993.80078125,25965.69921875,25987.75,0,25950,25982.380027746483,25978.794728556244,26020.83819140625,103572,0.1597945513802231,0.1403597027798636,100.0,110.0,24295.33333333333,11805.666666666666,6881.0,5685.333333333333,0.5381958346830478,-0.457499747678374,0.0008176347551726,-21.73772146271039,-14.780301988470695,12.069952792585582,0.0194348486003595,0.4859232225667481,0.0019999999999999,766535.2590945321,0.1500771270800433,2,0,-0.0006964870656481,-0.0,1,0.508781,0,-0.0
2025-10-27 07:00:00+00:00,25976.0,25977.75,25957.150390625,25969.900390625,0,26000,25980.253351831,25978.44538748672,26027.952,469431,0.1367827801132163,0.1614981143173686,100.0,110.0,44892.66666666666,22484.33333333333,7362.666666666667,6763.333333333333,0.5023687181141018,-0.4969280841485104,0.000959312577152,-18.884355864135816,-17.253660845975887,12.128672127889864,-0.0247153342041523,0.5008464634164451,0.002,1678974.4367958745,0.1491404472152924,2,0,0.0002733889101274,0.0,1,0.69913065,0,0.0
2025-10-27 07:05:00+00:00,25977.94921875,25979.30078125,25966.69921875,25975.94921875,0,26000,25979.485307470663,25978.383366394624,26029.9051171875,241230,0.1649192637983797,0.1516909103851048,100.0,110.0,40353.0,21995.666666666668,4029.0,7107.0,0.5047170546404212,-0.4955161640886153,0.0007955452468782,-22.302179132242344,-16.073605298406292,12.128948154691113,0.0132283534132749,0.545081323982521,0.0019999999999999,1288537.0759231444,0.1583050870917422,2,0,7.503921889440157e-05,0.0,0,0.16030918,0,0.0
2025-10-27 07:10:00+00:00,25974.30078125,25980.69921875,25969.80078125,25977.25,0,25950,25977.75713206378,25977.873043251548,26026.2493828125,172444,0.1446287301080875,0.1524323616210146,100.0,110.0,34927.666666666664,27500.33333333333,5343.333333333333,3207.0,0.5463164769751714,-0.4556919028092286,0.0009012244135689,-19.9137693809554,-16.236324851132252,12.046264409069614,-0.007803631512927,0.7873510015937699,0.002,1461356.6998131608,0.148530545864551,2,-1,-0.0001404436304528,-0.0,0,0.4996774,0,-0.0
2025-10-27 07:15:00+00:00,25964.69921875,25983.0,25964.5,25974.900390625,0,25950,25973.40449429252,25976.22631518885,26016.6286171875,262546,0.1311981037733424,0.1433748584655848,100.0,110.0,18113.33333333333,27514.666666666668,6241.333333333333,6343.333333333333,0.540836756296153,-0.4620788550322254,0.0009953535484963,-18.29149153515919,-15.13935520361209,12.060037524259767,-0.0121767546922423,1.519028340080972,0.0019999999999999,1179212.5644919248,0.1372864811194636,2,-1,-0.000369656245258,0.000369656245258,1,0.64343387,-1,-0.0
2025-10-27 07:20:00+00:00,25976.94921875,25977.05078125,25956.30078125,25964.44921875,0,26000,25974.586069111683,25976.316678134,26028.9031171875,371736,0.1404265206454023,0.1369346711796745,100.0,110.0,18979.33333333333,22176.33333333333,3993.6666666666665,3930.3333333333335,0.5033621268280476,-0.4967172573571988,0.000934369797562,-19.33041938460389,-14.281294924778386,12.128898396836412,0.0034918494657277,1.1684463802732798,0.0019999999999999,998933.5013807344,0.1386805959125384,2,-1,0.0004717944119743,-0.0004717944119743,0,0.29178023,0,-0.0004717944119743
2025-10-27 07:25:00+00:00,25974.400390625,25979.5,25971.5,25978.0,0,25950,25974.5241762828,25976.07714219537,26026.34919140625,268070,0.149001518658909,0.1529381950659548,100.0,110.0,42025.333333333336,26718.33333333333,8347.0,3509.6666666666665,0.5452501320222859,-0.4557294693310574,0.000875043333325,-20.44028076341564,-16.297276695389915,12.050039118682818,-0.0039366764070457,0.6357673149528854,0.002,1562455.9569542224,0.1509698568624319,2,-1,-9.811884003529948e-05,9.811884003529948e-05,0,0.41972026,0,-0.0
2025-10-27 07:30:00+00:00,25971.69921875,25977.650390625,25967.44921875,25974.69921875,0,25950,25973.582523771867,25975.5299017647,26023.6426171875,223700,0.1621148467077048,0.1493505000758896,100.0,110.0,20344.0,28701.0,5614.333333333333,7770.666666666667,0.5400130351673917,-0.4571980620429366,0.0008054833343098,-22.019002706703013,-15.86423374693541,12.0658304491065,0.0127643466318151,1.4107845064883997,0.0019999999999999,1026010.1630259254,0.1557326733917972,2,-1,-0.0001039936181154,0.0001039936181154,0,0.23388095,0,-0.0
2025-10-27 07:35:00+00:00,25963.900390625,25972.94921875,25962.55078125,25972.0,0,25950,25970.355146056245,25974.07621287224,26015.82819140625,415618,0.1411435274763832,0.1511669067486628,100.0,110.0,42072.333333333336,29386.0,6891.333333333333,6010.333333333333,0.5376746486099513,-0.4643659977741085,0.0009259728386173,-19.486999246150702,-16.076649563185306,12.069137176633914,-0.0100233792722795,0.6984637568631801,0.0019999999999999,1717991.7136199384,0.146155217112523,2,-1,-0.0003002817820779,0.0003002817820779,1,0.64610624,-1,-0.0
2025-10-27 07:40:00+00:00,25970.599609375,25972.0,25958.25,25964.849609375,0,25950,25970.43663382917,25973.641637435085,26022.54080859375,380292,0.1566128935123764,0.155818429132654,100.0,110.0,24421.33333333333,15698.666666666666,4992.0,5171.333333333333,0.5402370500301228,-0.4595954966930605,0.0008337685883346,-21.355490126009023,-16.642663180843154,12.064633576478704,0.0007944643797223,0.6428259445293734,0.0019999999999999,868737.2234014543,0.1562156613225152,2,-1,0.0002580205072892,-0.0002580205072892,0,0.3769323,0,-0.0002580205072892
2025-10-27 07:45:00+00:00,25940.0,25971.0,25937.30078125,25970.650390625,0,25950,25960.29108921945,25969.436432755698,25991.88,367803,0.1518801600938514,0.1457917279680337,100.0,110.0,19791.0,24467.0,5408.0,3424.333333333333,0.5148753943474388,-0.4847937043882984,0.0008645665571288,-20.72756357807096,-15.375809356042904,12.103655717946165,0.0060884321258177,1.236269011166692,0.002,992567.814619508,0.1488359440309425,2,-1,-0.0011782403885644,0.0011782403885644,1,0.62775743,-1,-0.0
2025-10-27 07:50:00+00:00,25943.44921875,25944.099609375,25918.400390625,25940.099609375,0,25950,25954.6771323963,25966.188031004986,25995.3361171875,181900,0.1516916614943853,0.1316413292319474,100.0,110.0,20258.0,31744.666666666668,5763.0,6196.666666666667,0.5178702082988387,-0.4804164553146109,0.0008652588986694,-20.715402813844754,-13.680905828863802,12.10153200942674,0.0200503322624378,1.567018790930332,0.002,1167345.47633326,0.1416664953631663,2,-1,0.0001329691114109,-0.0001329691114109,0,0.6042738,-1,-0.0001329691114109
2025-10-27 07:55:00+00:00,25939.55078125,25948.94921875,25934.19921875,25943.599609375,0,25950,25949.635015347536,25962.858374785614,25991.4298828125,350285,0.1335338033037052,0.1592522090560387,100.0,110.0,25220.33333333333,21138.0,6354.0,4028.6666666666665,0.515561577078263,-0.4858473015922825,0.0009833027589004,-18.51276643388521,-16.99874131355009,12.102651220535376,-0.0257184057523335,0.8381332522699939,0.0019999999999999,1182435.6697462352,0.1463930061798719,2,-1,-0.0001502667385177,0.0001502667385177,0,0.47287127,0,0.0001502667385177
2025-10-27 08:00:00+00:00,25925.44921875,25940.25,25924.849609375,25940.25,0,25950,25941.57308314836,25958.182230281163,25977.3001171875,402015,0.1411804010493914,0.1540827512222563,100.0,110.0,38775.66666666666,27636.0,6675.0,6003.333333333333,0.5019411843008182,-0.4976441485936612,0.0009312486433151,-19.3771706423266,-16.32092685197223,12.10513911371766,-0.0129023501728648,0.7127150188692223,0.002,1603379.485769655,0.1476315761358238,2,-1,-0.0005436317158658,0.0005436317158658,1,0.7565201,-1,-0.0
